signal_date,effective_date,ticker,vcrf_state,floor_price,recognition_price,total_score,tradable_flag,signal_version,underwrite_score,realization_score,position_state,primary_type,sector_route,flow_stage,announcement_date,reject_reason,underwrite_intrinsic_value_floor_score,underwrite_intrinsic_value_floor_floor_price,underwrite_intrinsic_value_floor_floor_protection,underwrite_intrinsic_value_floor_anchor,underwrite_survival_boundary_score,underwrite_survival_boundary_coverage,underwrite_survival_boundary_cash_coverage,underwrite_survival_boundary_cfo_support,underwrite_survival_boundary_net_cash_ratio,underwrite_survival_boundary_z_score,underwrite_survival_boundary_interest_coverage,underwrite_survival_boundary_equity_positive,underwrite_survival_boundary_state_owned_support,underwrite_survival_boundary_tripwire_threshold,underwrite_survival_boundary_interest_coverage_bypass,underwrite_survival_boundary_tripwire_reject,underwrite_governance_anti_fraud_score,underwrite_business_or_asset_quality_score,underwrite_normalized_earnings_power_score,underwrite_normalized_earnings_power_implied_price,underwrite_normalized_earnings_power_value_ratio,underwrite_normalized_earnings_power_anchor,underwrite_weight_intrinsic_value_floor,underwrite_weight_survival_boundary,underwrite_weight_governance_anti_fraud,underwrite_weight_business_or_asset_quality,underwrite_weight_normalized_earnings_power,realization_repair_state_score,realization_repair_state_repair_state,realization_regime_cycle_position_score,realization_marginal_buyer_probability_score,realization_marginal_buyer_probability_neutral_default,realization_flow_confirmation_score,realization_flow_confirmation_flow_stage,realization_elasticity_score,realization_elasticity_size_score_raw,realization_elasticity_size_score_used,realization_elasticity_size_relief_applied,realization_catalyst_quality_score,realization_catalyst_quality_neutral_default,realization_weight_repair_state,realization_weight_regime_cycle_position,realization_weight_marginal_buyer_probability,realization_weight_flow_confirmation,realization_weight_elasticity,realization_weight_catalyst_quality,realization_neutral_dropped_components
2020-11-30,2020-12-01,601788,REJECT,8.02,1.16,47.83,1,tushare_pit_v1,46.11,50.41,reject,compounder,unknown,latent,2020-11-30,,0.0,8.021910522113794,0.4447910467388717,conservative_book,90.0,7.779604068503799,7.779604068503799,0.4040455571484089,0.4433494685960833,7.001192004667375,1.5806883006021244,True,False,0.8,True,False,100.0,41.54,0.0,5.394653661929152,0.299117478619156,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,57.2,50.0,True,45.25,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,002489,REJECT,1.26,0.83,47.63,1,tushare_pit_v1,48.44,46.41,reject,compounder,unknown,latent,2020-11-30,,0.0,1.2590812931213171,0.3155605079488658,conservative_book,100.0,3.1901350569312563,3.1901350569312563,2.83820687422849,0.1588934360153597,6.93567106302541,111.94044668691365,True,False,0.8,True,False,100.0,42.19,0.0,1.6779194081638054,0.4205328946035042,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,57.2,50.0,True,34.0,latent,86.19,88.16566506,88.16566506,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,601225,REJECT,4.17,11.28,47.55,1,tushare_pit_v1,56.49,34.15,reject,compounder,core_resource,latent,2020-11-30,,0.0,4.173497942612225,0.5471868327557807,stressed_book,100.0,5.680526942290455,5.680526942290455,1.7690258538654062,0.1950207396116358,6.600420345414877,89.77137211142717,True,False,0.8,True,False,100.0,56.93,30.0,7.5473890568031266,0.9895373066801724,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,20.0,none,21.2,50.0,True,43.25,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,601919,REJECT,1.23,2.13,47.45,1,tushare_pit_v1,50.02,43.59,reject,compounder,rigid_shovel,ignition,2020-11-30,,0.0,1.3064969200484156,0.2725118334510465,stressed_book,87.0,1.761282674345268,1.761282674345268,0.8688280975678843,0.0804555527897341,4.395949804975429,1.2925161135248542,True,False,0.8,False,False,100.0,64.4,0.0,1.5217482661064703,0.3174094050158632,rigid_shovel_capex_mid_cycle,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,61.5,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,600276,REJECT,3.7,9.85,47.22,1,tushare_pit_v1,47.62,46.63,reject,compounder,core_resource,latent,2020-11-30,,0.0,3.6977815775407006,0.0523679182590931,stressed_book,80.0,2.0,2.0,1.5,,10.130193808227247,27.04551550631795,True,False,0.8,True,False,100.0,60.11,0.0,5.902954816717658,0.0835975432422868,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,20.0,none,49.2,50.0,True,44.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,300815,REJECT,5.16,7.56,47.17,1,tushare_pit_v1,47.34,46.91,reject,compounder,financial_asset,latent,2020-11-30,,0.0,5.155050134464228,0.1688240567195004,stressed_nav,90.0,2.4213806951614623,2.4213806951614623,0.4551612972832362,0.2212835451695264,7.335009682567891,23.895330740171993,True,False,0.8,True,False,100.0,63.57,0.0,6.300616831011835,0.2063405137682782,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,20.0,none,57.2,50.0,True,34.0,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,600809,REJECT,15.43,30.77,46.68,1,tushare_pit_v1,48.6,43.81,reject,compounder,consumer,latent,2020-11-30,,0.0,15.434595889843466,0.0938682033672167,no_growth_owner_earnings,80.0,2.0,2.0,1.5,,7.614627421064677,75.71640670730312,True,False,0.8,True,False,100.0,65.0,0.0,28.939867293456494,0.1760028813135313,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,39.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,600317,REJECT,1.5,1.4,46.59,1,tushare_pit_v1,46.6,46.57,reject,compounder,unknown,latent,2020-11-30,,0.0,1.5022397932136942,0.5868432705307074,conservative_book,80.0,2.0,2.0,1.5,,7.953681679788056,35.25427304880632,True,False,0.8,True,False,100.0,55.0,0.0,1.137770588390341,0.4444650023391142,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,43.25,latent,59.49,60.287490536,60.287490536,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,600103,REJECT,1.13,0.57,46.33,1,tushare_pit_v1,43.23,50.98,reject,compounder,unknown,latent,2020-11-30,,0.0,1.1313419747286275,0.5783379450734596,conservative_book,80.0,2.2753360925931,2.2753360925931,-0.2323726762970472,0.1874056952334744,6.58642485426457,-0.5924998813911456,True,False,0.8,False,False,100.0,38.16,0.0,-0.022433773368261,-0.0114680641926645,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,57.2,50.0,True,42.0,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,300373,REJECT,4.27,10.57,46.09,1,tushare_pit_v1,51.7,37.68,reject,compounder,tech,latent,2020-11-30,,0.0,4.265538317832257,0.0989190549599725,no_growth_owner_earnings,100.0,2.9151907895447584,2.9151907895447584,1.877423519539415,0.1100009574313339,6.684455813537811,39.98489380639733,True,False,0.8,True,False,100.0,58.48,0.0,7.997884345935482,0.1854732280499485,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,49.5,latent,52.08,45.391756908,45.391756908,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,300760,REJECT,12.63,34.96,46.08,1,tushare_pit_v1,42.26,51.81,reject,compounder,unknown,ignition,2020-11-30,,0.0,12.626385881437937,0.0403225919359788,conservative_book,80.0,2.0,2.0,1.5,,10.465701365132867,76.18412083053254,True,False,0.8,True,False,100.0,33.29,0.0,32.759481120383725,0.1046179961277409,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,54.5,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,300280,REJECT,7.89,20.26,45.83,1,tushare_pit_v1,50.75,38.45,reject,compounder,tech,latent,2020-11-30,,0.0,7.88932935892658,0.1572805500896814,no_growth_owner_earnings,100.0,2.9819247908161772,2.9819247908161772,1.8139635966962488,0.124377619483539,6.456956257518422,12.227652404898905,True,False,0.8,True,False,100.0,53.75,0.0,14.792492547987337,0.2949010314181526,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,25.25,latent,86.91,89.00975154,89.00975154,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,920021,REJECT,1.4,2.3,45.8,0,tushare_pit_v1,45.52,46.21,reject,cyclical,rigid_shovel,latent,2020-11-30,,0.0,1.4848608728056902,0.4142354469402924,stressed_book,100.0,108.00200925666664,108.00200925666664,3.345061813333333,0.4087285165773093,8.686647770577,66.44701822179046,True,False,0.3,True,False,100.0,52.59,0.0,0.9539766907932552,0.2661333247570039,rigid_shovel_capex_mid_cycle,0.2,0.25,0.1,0.2,0.25,20.0,none,65.0,50.0,True,34.0,latent,15.0,100.0,100.0,False,50.0,True,0.0,0.485714,0.0,0.364286,0.15,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,300217,REJECT,1.18,0.18,45.72,1,tushare_pit_v1,42.04,51.24,reject,compounder,unknown,latent,2020-11-30,,0.0,1.1830784164583648,0.3135527457386907,conservative_book,82.0,2.5794967584117856,2.5794967584117856,0.347127228963047,0.0805044184928293,5.72897935599154,3.4377120846873255,True,False,0.8,True,False,100.0,30.02,0.0,0.3549706306339031,0.0940783082029727,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,57.2,50.0,True,42.0,latent,98.5,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,601138,REJECT,3.13,19.01,45.66,1,tushare_pit_v1,44.64,47.2,reject,compounder,tech,latent,2020-11-30,,0.0,3.127338073685056,0.256711908950406,no_growth_owner_earnings,62.0,1.380019597853756,1.380019597853756,-0.151178826822755,0.0874023653593066,5.508239787307451,22.598989733024943,True,False,0.8,True,False,100.0,65.0,0.0,5.86375888815948,0.4813348292820112,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,20.0,none,57.2,50.0,True,40.25,latent,36.11,26.595366956,26.595366956,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,002189,REJECT,4.47,5.75,45.33,1,tushare_pit_v1,46.36,43.78,reject,compounder,core_resource,latent,2020-11-30,,0.0,4.469466915789999,0.268477083329642,stressed_book,72.0,1.7378105204414565,1.7378105204414565,-0.4795425713434964,0.0738718197717941,5.230363408762131,24.422490186450396,True,False,0.8,True,False,100.0,62.61,0.0,2.8205954660538115,0.169430775134195,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,20.0,none,39.2,50.0,True,42.75,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,600150,REJECT,8.17,1.17,45.28,1,tushare_pit_v1,43.0,48.7,reject,cyclical,rigid_shovel,latent,2020-11-30,,0.0,8.679949804401394,0.4551741345983435,stressed_book,80.0,3.415189148304972,3.415189148304972,-0.350123541332788,0.2490726722838838,6.0007797888290755,1.686271646524372,True,False,0.3,True,False,100.0,65.0,0.0,0.3610961606374472,0.018935781442145,rigid_shovel_capex_mid_cycle,0.2,0.25,0.1,0.2,0.25,20.0,none,65.0,50.0,True,34.0,latent,31.6,23.940069656,23.940069656,False,50.0,True,0.0,0.485714,0.0,0.364286,0.15,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,002050,REJECT,1.91,3.67,45.24,1,tushare_pit_v1,46.07,44.0,reject,compounder,unknown,latent,2020-11-30,,0.0,1.9092472077796636,0.085673034522025,conservative_book,100.0,5.351782422538431,5.351782422538431,1.863346704242561,0.2276822289569986,7.144338485204738,30.811500458612397,True,False,0.8,True,False,100.0,30.37,0.0,2.3147346115607075,0.1038683400858233,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,39.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,603530,REJECT,1.99,3.08,44.88,1,tushare_pit_v1,48.69,39.16,reject,compounder,unknown,latent,2020-11-30,,0.0,1.9929051106996305,0.0886019991507802,conservative_book,100.0,1138.863947692729,1138.863947692729,108.45300597927792,0.1882039096808764,7.736598112331209,44.29739548036311,True,False,0.8,True,False,100.0,43.47,0.0,2.1154631306996228,0.0940507711598742,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,39.2,50.0,True,34.0,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,002475,REJECT,2.63,6.66,44.86,1,tushare_pit_v1,43.68,46.63,reject,compounder,unknown,latent,2020-11-30,,0.0,2.631444543293767,0.0518128783086291,conservative_book,72.0,1.149975574381108,1.149975574381108,0.332459642023362,0.0187918669243336,5.087379687199568,29.59813566950293,True,False,0.8,True,False,100.0,49.18,0.0,5.266884338177901,0.1037044227191115,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,44.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,002447,REJECT,0.19,-4.11,44.84,1,tushare_pit_v1,43.3,47.15,reject,compounder,unknown,latent,2020-11-30,,0.0,0.1942166387044328,0.0886824328863413,conservative_book,65.0,2.0,2.0,0.0,,4.9043278967180735,-36.62255501163392,True,False,0.8,False,False,100.0,55.0,0.0,0.0021034363151059,0.0009604627651339,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,47.2,50.0,True,42.75,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,002802,REJECT,2.28,4.78,44.76,1,tushare_pit_v1,48.76,38.76,reject,compounder,core_resource,latent,2020-11-30,,0.0,2.284460737497379,0.1649160819124296,stressed_book,80.0,2.0,2.0,1.5,,8.916301011051,155.33202115011744,True,False,0.8,True,False,100.0,65.81,0.0,2.9562101378935197,0.2134099243856065,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,20.0,none,49.2,50.0,True,25.25,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,300517,REJECT,2.95,1.56,44.12,1,tushare_pit_v1,47.7,38.76,reject,compounder,unknown,latent,2020-11-30,,0.0,2.950436430768123,0.275248803942951,conservative_book,85.0,6.569251466333333,6.569251466333333,0.198615169,0.1055890676064305,5.661500746744895,38.99820345328836,True,False,0.8,True,False,100.0,55.0,0.0,1.4093722973066292,0.131481578487351,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,25.25,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,601038,REJECT,3.27,-6.11,43.95,1,tushare_pit_v1,47.58,38.5,reject,compounder,unknown,latent,2020-11-30,,0.0,3.270080183670432,0.3141463893801568,conservative_book,87.0,1.6062548823006233,1.6062548823006233,0.5283438122003186,0.0684106032283954,5.092787534064027,11.000146401380045,True,False,0.8,True,False,100.0,52.22,0.0,3.671655179763063,0.3527244449635684,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,25.25,latent,88.06,93.8917164,93.8917164,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,688068,REJECT,5.84,8.57,43.26,1,tushare_pit_v1,43.74,42.54,reject,compounder,financial_asset,latent,2020-11-30,,0.0,5.842124233279617,0.2334855142748643,stressed_nav,65.0,2.0,2.0,0.0,,8.96829931789735,-10.328312801330778,True,False,0.8,False,False,100.0,76.25,0.0,7.140374062897309,0.285371184113723,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,20.0,none,47.2,50.0,True,34.0,latent,93.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,002013,REJECT,2.33,2.32,43.09,1,tushare_pit_v1,43.34,42.72,reject,compounder,unknown,latent,2020-11-30,,0.0,2.330302808180913,0.2187889119724531,conservative_book,72.0,1.5098712475357683,1.5098712475357683,-0.3060332454235372,0.0428985090248357,5.006224002552364,4.398274544141878,True,False,0.8,True,False,100.0,47.5,0.0,1.2625381030486087,0.1185379586378308,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,39.5,latent,22.0,10.0,10.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,300062,REJECT,1.18,0.42,42.94,1,tushare_pit_v1,31.14,60.64,reject,compounder,unknown,ignition,2020-11-30,debt wall coverage fails survival tripwire,0.0,1.176459514960278,0.133490521115883,conservative_book,20.0,0.6840938305096289,0.6840938305096289,0.1925140243616306,-0.0742679449606542,4.028203551551871,0.7089557492938997,True,False,0.8,False,True,100.0,43.7,0.0,-0.0731824627666822,-0.0083038684859444,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,57.2,50.0,True,60.0,ignition,96.5,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,603808,REJECT,4.44,9.81,42.68,1,tushare_pit_v1,45.2,38.91,reject,compounder,unknown,latent,2020-11-30,,0.0,4.4358833286079316,0.3542336145132168,conservative_book,95.0,5.658831810881266,5.658831810881266,0.7962420969640285,0.1993406074232455,7.23367996267403,23.504040316752256,True,False,0.8,True,False,100.0,31.51,0.0,7.5165787059034255,0.6002468159145278,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,25.25,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,300308,REJECT,5.65,5.4,42.66,1,tushare_pit_v1,42.35,43.12,reject,compounder,unknown,latent,2020-11-30,,0.0,5.650133510319514,0.1630566669346487,conservative_book,62.0,1.3208883273940704,1.3208883273940704,-0.1025509414055048,0.0322871766708193,5.639248900857975,21.04869321613138,True,False,0.8,True,False,100.0,53.57,0.0,4.763527500884091,0.1374701882224679,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,39.2,50.0,True,48.25,latent,22.0,10.0,10.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,000795,REJECT,1.62,1.55,42.47,1,tushare_pit_v1,46.57,36.31,reject,compounder,rigid_shovel,latent,2020-11-30,,0.0,1.7209667750569988,0.2979350835649512,stressed_book,85.0,2.0124999166522284,2.0124999166522284,0.1702779586617585,0.1425598182813806,6.341324333090552,22.10964504299316,True,False,0.8,True,False,100.0,49.37,0.0,0.939790507970171,0.162697251093861,rigid_shovel_capex_mid_cycle,0.18,0.22,0.18,0.2,0.22,20.0,none,39.2,50.0,True,34.0,latent,90.65,93.407120092,93.407120092,False,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,688390,REJECT,5.07,7.44,42.24,1,tushare_pit_v1,44.46,38.91,reject,compounder,financial_asset,latent,2020-11-30,,0.0,5.072395343657901,0.0862922044221074,stressed_nav,80.0,2.0,2.0,1.5,,9.576532142673278,72.77751120438582,True,False,0.8,True,False,100.0,59.05,0.0,6.199594308915212,0.1054682498492424,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,20.0,none,49.2,50.0,True,25.25,latent,96.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,300750,REJECT,10.62,11.31,41.72,1,tushare_pit_v1,49.14,30.59,reject,compounder,unknown,latent,2020-11-30,,0.0,10.622452448448264,0.0813605088202765,conservative_book,100.0,11.96397380748066,11.96397380748066,1.8025123102036165,0.4550149427053361,7.850499999062703,7.661034073568385,True,False,0.8,True,False,100.0,45.71,0.0,6.19911576874292,0.0474808633532081,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,36.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,002027,REJECT,0.64,1.89,41.55,1,tushare_pit_v1,50.61,27.95,reject,compounder,unknown,latent,2020-11-30,,0.0,0.6376243283075276,0.0799495332338056,conservative_book,100.0,42.85170122181748,42.85170122181748,16.41497747759894,0.3877263545164602,8.95034526711878,34.73523957697123,True,False,0.8,True,False,100.0,53.03,0.0,0.9869582992457904,0.1237513247892804,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,31.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,600489,REJECT,3.69,1.58,40.85,1,tushare_pit_v1,42.42,38.5,reject,compounder,core_resource,latent,2020-11-30,,0.0,3.688216714223454,0.4266283573269223,stressed_book,36.0,0.4700185543457952,0.4700185543457952,0.1404309390298988,-0.1268685246319276,4.11627777519429,4.270680066839447,True,False,0.8,True,False,100.0,82.5,0.0,1.7465489685514513,0.20202915804014,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,20.0,none,49.2,50.0,True,31.5,latent,22.0,10.0,10.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,300124,REJECT,2.82,4.59,39.8,1,tushare_pit_v1,44.89,32.17,reject,compounder,unknown,latent,2020-11-30,,0.0,2.819498114784579,0.0561637746745231,conservative_book,95.0,5.576796151259922,5.576796151259922,0.766647635547786,0.1962038480600149,6.952193590237596,133.83028700985236,True,False,0.8,True,False,100.0,29.97,0.0,4.544171109902865,0.0905188767322733,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,39.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,002594,REJECT,16.15,5.82,39.5,1,tushare_pit_v1,36.36,44.21,reject,compounder,unknown,ignition,2020-11-30,,0.0,16.1497393764472,0.0954400948684445,conservative_book,40.0,0.3884902307031111,0.3884902307031111,0.8432708716812997,-0.1056190438186995,3.663707909018671,2.354770338587623,True,False,0.8,True,False,100.0,47.81,0.0,9.839189409613969,0.0581466455150148,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,62.5,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,601899,REJECT,1.64,2.1,39.24,1,tushare_pit_v1,42.2,34.81,reject,compounder,core_resource,latent,2020-11-30,,0.0,1.635144227289287,0.1890178491237995,stressed_book,35.0,0.3393802344037498,0.3393802344037498,0.3786836320991923,-0.1010996331526013,3.766526315715933,6.090754109722029,True,False,0.8,True,False,100.0,82.5,0.0,1.5099924239377949,0.1745506698446479,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,20.0,none,21.2,50.0,True,44.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,000566,REJECT,2.85,-0.18,38.89,1,tushare_pit_v1,39.51,37.96,reject,compounder,core_resource,latent,2020-11-30,,0.0,2.8547474092160527,0.3175603378506475,stressed_book,44.0,0.9999760135816672,0.9999760135816672,-0.0381284684125693,-6.801085656340443e-06,4.6121270153179115,-0.3464450316193677,True,False,0.8,False,False,100.0,59.13,0.0,0.1296958579773587,0.0144272871022343,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,25.0,none,49.2,50.0,True,25.25,latent,77.16,77.546266631,77.546266631,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,000858,REJECT,27.56,81.91,38.69,1,tushare_pit_v1,44.68,29.7,reject,compounder,consumer,latent,2020-11-30,,0.0,27.556541175686032,0.1180244259850586,no_growth_owner_earnings,80.0,2.0,2.0,1.5,,10.617889460429108,18.433905086214786,True,False,0.8,True,False,100.0,45.4,0.0,51.66851470441131,0.221295798721985,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,36.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,600036,REJECT,20.96,30.75,38.56,1,tushare_pit_v1,43.88,30.59,reject,compounder,financial_asset,latent,2020-11-30,,0.0,20.964901082464937,0.5678349754319889,stressed_nav,80.0,2.0,2.0,1.5,,3.965967972341756,1.06323197709725,True,False,0.8,False,False,100.0,55.22,0.0,25.623767989679372,0.6940205255279865,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,20.0,none,21.2,50.0,True,36.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-11-30,2020-12-01,603088,REJECT,0.81,1.09,35.73,0,tushare_pit_v1,41.39,27.25,reject,compounder,unknown,latent,2020-11-30,,0.0,0.8091870033882517,0.2183451348039753,conservative_book,80.0,2.0,2.0,1.5,,6.881987631347427,1416.2289704397583,True,False,0.8,True,False,100.0,28.94,0.0,0.6926610208344548,0.1869026113052794,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,31.2,50.0,True,25.25,latent,15.0,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
