signal_date,effective_date,ticker,vcrf_state,floor_price,recognition_price,total_score,tradable_flag,signal_version,underwrite_score,realization_score,position_state,primary_type,sector_route,flow_stage,announcement_date,reject_reason,underwrite_intrinsic_value_floor_score,underwrite_intrinsic_value_floor_floor_price,underwrite_intrinsic_value_floor_floor_protection,underwrite_intrinsic_value_floor_anchor,underwrite_survival_boundary_score,underwrite_survival_boundary_coverage,underwrite_survival_boundary_cash_coverage,underwrite_survival_boundary_cfo_support,underwrite_survival_boundary_net_cash_ratio,underwrite_survival_boundary_z_score,underwrite_survival_boundary_interest_coverage,underwrite_survival_boundary_equity_positive,underwrite_survival_boundary_state_owned_support,underwrite_survival_boundary_tripwire_threshold,underwrite_survival_boundary_interest_coverage_bypass,underwrite_survival_boundary_tripwire_reject,underwrite_governance_anti_fraud_score,underwrite_business_or_asset_quality_score,underwrite_normalized_earnings_power_score,underwrite_normalized_earnings_power_implied_price,underwrite_normalized_earnings_power_value_ratio,underwrite_normalized_earnings_power_anchor,underwrite_weight_intrinsic_value_floor,underwrite_weight_survival_boundary,underwrite_weight_governance_anti_fraud,underwrite_weight_business_or_asset_quality,underwrite_weight_normalized_earnings_power,realization_repair_state_score,realization_repair_state_repair_state,realization_regime_cycle_position_score,realization_marginal_buyer_probability_score,realization_marginal_buyer_probability_neutral_default,realization_flow_confirmation_score,realization_flow_confirmation_flow_stage,realization_elasticity_score,realization_elasticity_size_score_raw,realization_elasticity_size_score_used,realization_elasticity_size_relief_applied,realization_catalyst_quality_score,realization_catalyst_quality_neutral_default,realization_weight_repair_state,realization_weight_regime_cycle_position,realization_weight_marginal_buyer_probability,realization_weight_flow_confirmation,realization_weight_elasticity,realization_weight_catalyst_quality,realization_neutral_dropped_components
2020-12-31,2021-01-04,002371,REJECT,5.24,14.47,49.19,1,tushare_pit_v1,47.45,51.81,reject,compounder,tech,ignition,2020-12-31,,0.0,5.235967177860364,0.029117892849018927,no_growth_owner_earnings,77.0,1.5359508455917203,1.5359508455917203,0.1074539558689693,0.0519259831257878,5.021524000580177,210.83308505728166,True,False,0.8,True,False,100.0,62.54,0.0,9.817438458488182,0.05459604909191048,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,54.5,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,600150,REJECT,7.66,0.9,48.74,1,tushare_pit_v1,46.6,51.95,reject,compounder,unknown,latent,2020-12-31,,0.0,7.6587792391867575,0.4368146019527059,conservative_book,80.0,3.415189148304972,3.415189148304972,-0.350123541332788,0.2490726722838838,6.0007797888290755,1.6862716465243721,True,False,0.8,True,False,100.0,55.0,0.0,0.28887692851029945,0.01647594957364846,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,65.0,50.0,True,42.75,latent,38.86,32.484398764,32.484398764,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,002447,REJECT,0.19,-4.11,48.66,1,tushare_pit_v1,43.3,56.7,reject,compounder,unknown,ignition,2020-12-31,,0.0,0.19421663870443284,0.09567218129117612,conservative_book,65.0,2.0,2.0,0.0,,4.9043278967180735,-36.62255501163392,True,False,0.8,False,False,100.0,55.0,0.0,0.0021034363151059988,0.0010361642638637193,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,47.2,50.0,True,60.75,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,000063,REJECT,6.45,-2.32,47.68,1,tushare_pit_v1,45.86,50.41,reject,compounder,unknown,latent,2020-12-31,,0.0,6.445184684461173,0.20245420652572252,conservative_book,90.0,2.6772067368230634,2.6772067368230634,0.23454361392557732,0.1674022179318334,5.285049230217791,5.891908275035008,True,False,0.8,True,False,100.0,40.29,0.0,4.449248015750912,0.1397584430492238,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,57.2,50.0,True,45.25,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,603259,REJECT,8.85,7.26,46.79,1,tushare_pit_v1,54.77,34.81,reject,compounder,core_resource,latent,2020-12-31,,0.0,8.846767494093756,0.08242085358261092,stressed_book,100.0,9.70103245559198,9.70103245559198,1.4241640819551622,0.33240226551816926,8.123985354632339,6.938536997573127,True,False,0.8,True,False,100.0,73.85,0.0,6.955292817859611,0.0647989416866342,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,20.0,none,21.2,50.0,True,44.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,002013,REJECT,2.33,4.64,46.02,1,tushare_pit_v1,48.22,42.72,reject,compounder,core_military,latent,2020-12-31,,0.0,2.3303028081907327,0.20694182678355047,conservative_book,72.0,1.5098712475357685,1.5098712475357685,-0.30603324542353727,0.042898509024835794,5.006224002552364,4.398274544141878,True,False,0.8,True,False,100.0,57.5,0.0,2.5250762061078578,0.22423861869923448,core_military_margin_anchor,0.18,0.22,0.18,0.25,0.17,20.0,none,49.2,50.0,True,39.5,latent,22.0,10.0,10.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,300280,REJECT,7.89,20.26,45.83,1,tushare_pit_v1,50.75,38.44,reject,compounder,tech,latent,2020-12-31,,0.0,7.8893293585009125,0.15653233735533836,no_growth_owner_earnings,100.0,2.9819247908161772,2.9819247908161772,1.8139635966962488,0.12437761948353909,6.456956257518422,12.227652404898905,True,False,0.8,True,False,100.0,53.75,0.0,14.792492547189209,0.2934981325412594,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,25.25,latent,86.78,88.861620496,88.861620496,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,601919,REJECT,1.23,2.13,44.78,1,tushare_pit_v1,50.02,36.92,reject,compounder,rigid_shovel,latent,2020-12-31,,0.0,1.3064969200472545,0.22140191546535454,stressed_book,87.0,1.7612826743452679,1.7612826743452679,0.8688280975678843,0.08045555278973415,4.395949804975429,1.2925161135248542,True,False,0.8,False,False,100.0,64.4,0.0,1.521748266105118,0.25787889416499293,rigid_shovel_capex_mid_cycle,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,49.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,600317,REJECT,1.5,1.4,44.48,1,tushare_pit_v1,46.6,41.29,reject,compounder,unknown,latent,2020-12-31,,0.0,1.5022397932165161,0.5845598336814914,conservative_book,80.0,2.0,2.0,1.5,,7.953681679788056,35.25427304880632,True,False,0.8,True,False,100.0,55.0,0.0,1.1377705883924785,0.44273556653317897,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,33.25,latent,59.33,60.093301046,60.093301046,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,002027,REJECT,0.64,1.89,44.29,1,tushare_pit_v1,50.61,34.81,reject,compounder,unknown,latent,2020-12-31,,0.0,0.637624328305767,0.07857248960139548,conservative_book,100.0,42.85170122181748,42.85170122181748,16.41497747759894,0.38772635451646026,8.95034526711878,34.73523957697123,True,False,0.8,True,False,100.0,53.03,0.0,0.986958299243065,0.12161984300432678,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,44.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,300750,REJECT,10.62,11.31,43.41,1,tushare_pit_v1,49.14,34.81,reject,compounder,unknown,latent,2020-12-31,,0.0,10.622452448441791,0.056262514714907313,conservative_book,100.0,11.963973807480661,11.963973807480661,1.8025123102036165,0.45501494270533616,7.850499999062703,7.661034073568385,True,False,0.8,True,False,100.0,45.71,0.0,6.1991157687391425,0.03283402244923791,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,44.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,300308,REJECT,5.65,5.4,42.66,1,tushare_pit_v1,42.35,43.12,reject,compounder,unknown,latent,2020-12-31,,0.0,5.650133510280912,0.1569332254501873,conservative_book,62.0,1.3208883273940704,1.3208883273940704,-0.10255094140550489,0.03228717667081939,5.639248900857975,21.04869321613138,True,False,0.8,True,False,100.0,53.57,0.0,4.763527500851547,0.13230762315068487,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,39.2,50.0,True,48.25,latent,22.0,10.0,10.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,002050,REJECT,1.91,3.67,42.62,1,tushare_pit_v1,46.07,37.45,reject,compounder,unknown,latent,2020-12-31,,0.0,1.9092472077786413,0.0813980717446147,conservative_book,100.0,5.351782422538431,5.351782422538431,1.863346704242561,0.22768222895699863,7.144338485204738,30.811500458612397,True,False,0.8,True,False,100.0,30.37,0.0,2.314734611559468,0.09868545739588969,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,49.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,600190,REJECT,2.35,1.1,42.01,0,tushare_pit_v1,41.45,42.85,reject,compounder,unknown,latent,2020-12-31,debt wall coverage fails survival tripwire,45.0,2.352117610770081,0.7982031935931683,conservative_book,20.0,0.22626818677844124,0.22626818677844124,0.11893860828937043,-0.17635739273288634,3.3043620745740236,0.2940796062166388,True,False,0.8,False,True,100.0,54.76,0.0,0.5995052511427899,0.20344518651912988,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,57.2,50.0,True,34.0,latent,15.0,98.432647496,98.432647496,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,600276,REJECT,3.26,8.21,41.27,1,tushare_pit_v1,42.12,39.99,reject,compounder,unknown,ignition,2020-12-31,,0.0,3.262748450773356,0.03564811399844617,conservative_book,80.0,2.0,2.0,1.5,,10.130193808227249,27.04551550631795,True,False,0.8,True,False,100.0,32.61,0.0,5.2470709481969315,0.05732841073755593,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,54.5,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,600036,REJECT,20.96,30.75,40.25,1,tushare_pit_v1,43.88,34.81,reject,compounder,financial_asset,latent,2020-12-31,,0.0,20.96490108246023,0.571064980980393,stressed_nav,80.0,2.0,2.0,1.5,,3.965967972341756,1.06323197709725,True,False,0.8,False,False,100.0,55.22,0.0,25.623767989673617,0.6979683100871471,mid_cycle_roe_anchor,0.23,0.22,0.18,0.15,0.22,20.0,none,21.2,50.0,True,44.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,002475,REJECT,2.63,6.64,40.13,1,tushare_pit_v1,43.68,34.81,reject,compounder,unknown,latent,2020-12-31,,0.0,2.6253556717491144,0.04761244838745881,conservative_book,72.0,1.149975574381108,1.149975574381108,0.332459642023362,0.018791866924333635,5.087379687199568,29.59813566950293,True,False,0.8,True,False,100.0,49.18,0.0,5.254697350518427,0.09529718547681178,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,44.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,300124,REJECT,2.82,4.59,39.8,1,tushare_pit_v1,44.89,32.17,reject,compounder,unknown,latent,2020-12-31,,0.0,2.819498114784579,0.04635166827372222,conservative_book,95.0,5.576796151259922,5.576796151259922,0.766647635547786,0.19620384806001498,6.952193590237596,133.83028700985236,True,False,0.8,True,False,100.0,29.97,0.0,4.544171109902865,0.07470475357325879,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,39.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,300760,REJECT,12.63,34.96,39.28,1,tushare_pit_v1,42.26,34.81,reject,compounder,unknown,latent,2020-12-31,,0.0,12.626385881434855,0.03193151734647688,conservative_book,80.0,2.0,2.0,1.5,,10.465701365132867,76.18412083053254,True,False,0.8,True,False,100.0,33.29,0.0,32.75948112037573,0.08284713848282814,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,44.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,601138,REJECT,3.17,7.82,39.26,1,tushare_pit_v1,34.44,46.49,reject,compounder,unknown,latent,2020-12-31,business is not understandable,0.0,3.1650785108332737,0.26208725472677097,conservative_book,62.0,1.380019597853756,1.380019597853756,-0.15117882682275502,0.08740236535930668,5.508239787307451,22.598989733024943,True,False,0.8,True,False,100.0,14.0,0.0,3.1273380736882856,0.25896212290787207,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,57.2,50.0,True,40.25,latent,22.0,10.0,10.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,601899,REJECT,1.64,2.1,39.24,1,tushare_pit_v1,42.2,34.81,reject,compounder,core_resource,latent,2020-12-31,,0.0,1.635144227289287,0.1890178491237995,stressed_book,35.0,0.33938023440374987,0.33938023440374987,0.37868363209919237,-0.10109963315260133,3.766526315715933,6.090754109722029,True,False,0.8,True,False,100.0,82.5,0.0,1.5099924239377949,0.17455066984464798,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,20.0,none,21.2,50.0,True,44.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,600809,REJECT,15.43,30.77,39.01,1,tushare_pit_v1,40.4,36.92,reject,compounder,consumer,latent,2020-12-31,business is not understandable,0.0,15.434595889858903,0.06019931036383682,no_growth_owner_earnings,80.0,2.0,2.0,1.5,,7.614627421064677,75.71640670730312,True,False,0.8,True,False,100.0,24.0,0.0,28.939867293485438,0.11287370693219402,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,49.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,000858,REJECT,27.56,81.91,38.69,1,tushare_pit_v1,44.68,29.7,reject,compounder,consumer,latent,2020-12-31,,0.0,27.556541175692118,0.10271784889570507,no_growth_owner_earnings,80.0,2.0,2.0,1.5,,10.617889460429108,18.433905086214786,True,False,0.8,True,False,100.0,45.4,0.0,51.66851470442272,0.19259596667944698,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,36.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.444444,0.0,0.555556,0.0,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,600438,REJECT,3.5,5.16,37.09,1,tushare_pit_v1,35.15,39.99,reject,compounder,unknown,ignition,2020-12-31,,0.0,3.4976419136661923,0.10561944940319726,conservative_book,39.0,0.3822238482490649,0.3822238482490649,0.4521414902552042,-0.05103091616488445,4.781055339662305,5.1567607680118055,True,False,0.8,True,False,100.0,42.86,0.0,5.102169915713289,0.15407191203696943,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,54.5,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2020-12-31,2021-01-04,002594,REJECT,16.15,5.82,35.74,1,tushare_pit_v1,36.36,34.81,reject,compounder,unknown,latent,2020-12-31,,0.0,16.149739376423373,0.08456002229325002,conservative_book,40.0,0.3884902307031111,0.3884902307031111,0.8432708716812997,-0.10561904381869956,3.6637079090186715,2.354770338587623,True,False,0.8,True,False,100.0,47.81,0.0,9.839189409599449,0.05151798777866715,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,21.2,50.0,True,44.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2021-01-14,2021-01-15,600317,REJECT,1.5,1.4,46.64,1,tushare_pit_v1,46.6,46.69,reject,compounder,unknown,latent,2021-01-14,,0.0,1.5023187725697689,0.5778149125268341,conservative_book,80.0,2.0,2.0,1.5,,7.953681679788056,35.25427304880632,True,False,0.8,True,False,100.0,55.0,0.0,1.1378304059965834,0.4376270792294551,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,43.25,latent,61.83,59.510732575999995,59.510732575999995,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2021-01-29,2021-02-01,601333,READY,3.44,5.05,84.02,1,tushare_pit_v1,95.39,66.96,ready,turnaround,financial_asset,ignition,2021-01-29,,100.0,3.4410847683711783,1.6961516174758458,stressed_nav,92.0,29.49099013506582,29.49099013506582,18.175085005983927,0.0463017919846211,5.848266540602007,-64.47025692039142,True,False,0.8,False,False,100.0,62.22,100.0,4.2057702724536625,2.073074199137145,mid_cycle_roe_anchor,0.23,0.34,0.18,0.05,0.2,75.0,repairing,65.0,50.0,True,52.0,ignition,69.91,74.89960823000001,74.89960823000001,False,70.0,False,0.35,0.116667,0.0,0.233333,0.05,0.25,marginal_buyer_probability
2021-01-29,2021-02-01,000780,HARVEST,3.04,-1.9,62.74,1,tushare_pit_v1,63.8,61.15,harvest,turnaround,core_resource,ignition,2021-01-29,,45.0,3.041690634432198,0.8089602751149463,stressed_book,80.0,2.0,2.0,1.5,,8.412747086865126,-8.049338296986846,True,False,0.8,False,False,100.0,82.5,0.0,-2.0237252818993308,-0.5382248090157795,core_resource_mid_cycle,0.23,0.34,0.18,0.1,0.15,75.0,repairing,49.2,50.0,True,51.25,ignition,91.25,100.0,100.0,False,50.0,True,0.35,0.2,0.0,0.4,0.05,0.0,marginal_buyer_probability; catalyst_quality
2021-01-29,2021-02-01,601088,REJECT,11.22,18.45,60.72,1,tushare_pit_v1,68.35,49.27,reject,compounder,core_resource,latent,2021-01-29,business is not understandable,65.0,11.21928653340365,0.8796832564774059,stressed_book,100.0,16.85391699255708,16.85391699255708,9.024851772423363,0.22372510832529274,7.1977332331673,44.5042573320719,True,False,0.8,True,False,100.0,41.5,30.0,11.13149543040659,0.8727997204215022,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,20.0,none,49.2,50.0,True,49.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2021-01-29,2021-02-01,000063,REJECT,6.45,-2.32,56.21,1,tushare_pit_v1,45.86,71.74,reject,compounder,unknown,trend,2021-01-29,,0.0,6.44522529453397,0.2116366588874276,conservative_book,90.0,2.6772067368230634,2.6772067368230634,0.23454361392557732,0.1674022179318334,5.285049230217791,5.891908275035008,True,False,0.8,True,False,100.0,40.29,0.0,4.449276049747556,0.14609728513834838,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,65.0,50.0,True,80.0,trend,41.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2021-01-29,2021-02-01,002750,REJECT,1.17,-0.15,54.07,1,tushare_pit_v1,45.05,67.6,reject,compounder,unknown,ignition,2021-01-29,,0.0,1.1732711462734082,0.14325655021653336,conservative_book,80.0,2.0,2.0,1.5,,9.13733770847104,-16.886260394938045,True,False,0.8,False,False,100.0,47.26,0.0,0.04563715116104869,0.005572301729065775,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,73.0,50.0,True,60.75,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2021-01-29,2021-02-01,600150,REJECT,7.66,0.9,52.7,1,tushare_pit_v1,46.6,61.86,reject,compounder,unknown,ignition,2021-01-29,,0.0,7.659475555127233,0.48355759127184705,conservative_book,80.0,3.415189148304972,3.415189148304972,-0.350123541332788,0.2490726722838838,6.0007797888290755,1.6862716465243721,True,False,0.8,True,False,100.0,55.0,0.0,0.2889031924361648,0.018239020522973413,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,65.0,50.0,True,60.75,ignition,47.12,41.910723136,41.910723136,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2021-01-29,2021-02-01,601919,REJECT,1.23,2.13,52.05,1,tushare_pit_v1,44.63,63.17,reject,cyclical,rigid_shovel,ignition,2021-01-29,,0.0,1.3066221954290127,0.21783379434642886,stressed_book,87.0,1.7612826743452679,1.7612826743452679,0.8688280975678843,0.08045555278973415,4.395949804975429,1.2925161135248542,True,False,0.3,False,False,100.0,64.4,0.0,1.5218941811792763,0.2537229087641381,rigid_shovel_capex_mid_cycle,0.2,0.25,0.1,0.2,0.25,20.0,none,65.0,50.0,True,66.25,ignition,49.75,10.0,45.0,True,50.0,True,0.0,0.485714,0.0,0.364286,0.15,0.0,marginal_buyer_probability; catalyst_quality
2021-01-29,2021-02-01,600190,REJECT,2.35,1.1,51.18,1,tushare_pit_v1,45.05,60.38,reject,compounder,unknown,ignition,2021-01-29,debt wall coverage fails survival tripwire,65.0,2.3520300770865274,0.8637698844954643,conservative_book,20.0,0.22626818677844124,0.22626818677844124,0.11893860828937043,-0.17635739273288634,3.3043620745740236,0.2940796062166388,True,False,0.8,False,True,100.0,54.76,0.0,0.5994829406500227,0.22015675541177265,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,57.2,50.0,True,60.0,ignition,91.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2021-01-29,2021-02-01,002027,REJECT,0.64,1.89,51.09,1,tushare_pit_v1,50.61,51.81,reject,compounder,unknown,ignition,2021-01-29,,0.0,0.6376095574289492,0.07140980408535375,conservative_book,100.0,42.85170122181748,42.85170122181748,16.41497747759894,0.38772635451646026,8.95034526711878,34.73523957697123,True,False,0.8,True,False,100.0,53.03,0.0,0.9869354358753809,0.1105329512389055,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,54.5,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2021-01-29,2021-02-01,002447,REJECT,0.19,-4.11,50.35,1,tushare_pit_v1,43.3,60.93,reject,compounder,unknown,ignition,2021-01-29,,0.0,0.19421452802108752,0.09473879415662806,conservative_book,65.0,2.0,2.0,0.0,,4.9043278967180735,-36.62255501163392,True,False,0.8,False,False,100.0,55.0,0.0,0.00210341345564335,0.0010260553442162684,conservative_fallback,0.18,0.22,0.18,0.2,0.22,25.0,none,47.2,50.0,True,68.75,ignition,94.25,100.0,100.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2021-01-29,2021-02-01,300750,REJECT,10.62,11.3,50.21,1,tushare_pit_v1,49.14,51.81,reject,compounder,unknown,ignition,2021-01-29,,0.0,10.618217865045947,0.055785861855217556,conservative_book,100.0,11.963973807480661,11.963973807480661,1.8025123102036165,0.45501494270533616,7.850499999062703,7.661034073568385,True,False,0.8,True,False,100.0,45.71,0.0,6.196644524661504,0.0325558544580834,conservative_fallback,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,54.5,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2021-01-29,2021-02-01,002013,REJECT,2.33,4.64,49.78,1,tushare_pit_v1,48.22,52.12,reject,compounder,core_military,ignition,2021-01-29,,0.0,2.3302868549527753,0.2080319505402511,conservative_book,72.0,1.5098712475357685,1.5098712475357685,-0.30603324542353727,0.042898509024835794,5.006224002552364,4.398274544141878,True,False,0.8,True,False,100.0,57.5,0.0,2.5250589194524777,0.22541985812875517,core_military_margin_anchor,0.18,0.22,0.18,0.25,0.17,20.0,none,49.2,50.0,True,57.5,ignition,20.0,10.0,10.0,False,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2021-01-29,2021-02-01,002371,REJECT,5.24,14.47,49.19,1,tushare_pit_v1,47.45,51.81,reject,compounder,tech,ignition,2021-01-29,,0.0,5.235526012833361,0.026261317133414813,no_growth_owner_earnings,77.0,1.5359508455917203,1.5359508455917203,0.1074539558689693,0.0519259831257878,5.021524000580177,210.83308505728166,True,False,0.8,True,False,100.0,62.54,0.0,9.816611274062552,0.04923996962515277,owner_earnings_anchor,0.18,0.22,0.18,0.2,0.22,20.0,none,49.2,50.0,True,54.5,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2021-01-29,2021-02-01,601225,REJECT,4.17,11.28,49.06,1,tushare_pit_v1,56.8,37.45,reject,compounder,core_resource,latent,2021-01-29,business is not understandable,0.0,4.173148139750553,0.5628207422630886,stressed_book,100.0,5.680526942290455,5.680526942290455,1.7690258538654062,0.19502073961163588,6.600420345414877,89.77137211142717,True,False,0.8,True,False,100.0,41.5,50.0,7.546756470342914,1.0178098011567487,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,20.0,none,21.2,50.0,True,49.5,latent,47.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
2021-01-29,2021-02-01,603259,REJECT,8.83,7.25,48.86,1,tushare_pit_v1,54.77,39.99,reject,compounder,core_resource,ignition,2021-01-29,,0.0,8.831072276015924,0.06664493892766184,stressed_book,100.0,9.70103245559198,9.70103245559198,1.4241640819551622,0.33240226551816926,8.123985354632339,6.938536997573127,True,False,0.8,True,False,100.0,73.85,0.0,6.942953300895435,0.05239598139995452,core_resource_mid_cycle,0.23,0.22,0.18,0.2,0.17,20.0,none,21.2,50.0,True,54.5,ignition,45.5,10.0,40.0,True,50.0,True,0.0,0.422222,0.0,0.527778,0.05,0.0,marginal_buyer_probability; catalyst_quality
